ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-09-11,311.2037719256714,572.883522308412,756.3194753848707,311.2037719256714,311.2037719256714,351.2456866098765,351.2456866098765,351.2456866098765,-3.71593934203363,-3.71593934203363,-3.71593934203363,354.96162595191015,354.96162595191015,354.96162595191015,0.0,0.0,0.0,662.4494585355478
2024-09-12,311.20431856075857,576.0540460648559,766.1007037310949,311.20431856075857,311.20431856075857,356.72618696831927,356.72618696831927,356.72618696831927,0.6449125818913475,0.6449125818913475,0.6449125818913475,356.08127438642794,356.08127438642794,356.08127438642794,0.0,0.0,0.0,667.9305055290779
2024-09-13,311.2048651958457,569.1093473715983,751.9232293425418,311.2048651958457,311.2048651958457,350.35513750104326,350.35513750104326,350.35513750104326,-5.98763634669265,-5.98763634669265,-5.98763634669265,356.34277384773594,356.34277384773594,356.34277384773594,0.0,0.0,0.0,661.5600026968889
2024-09-14,311.20541183093286,576.0812345581068,758.7238846835102,311.20541183093286,311.20541183093286,357.9544608722452,357.9544608722452,357.9544608722452,2.3937613409987155,2.3937613409987155,2.3937613409987155,355.5606995312464,355.5606995312464,355.5606995312464,0.0,0.0,0.0,669.159872703178
2024-09-15,311.20595846602,568.5289585379783,754.579066525099,311.20595846602,311.20595846602,350.78035452052154,350.78035452052154,350.78035452052154,-2.7740508194624565,-2.7740508194624565,-2.7740508194624565,353.554405339984,353.554405339984,353.554405339984,0.0,0.0,0.0,661.9863129865415
2024-09-16,311.20650510110715,573.1918088841448,750.1302533902834,311.20650510110715,311.20650510110715,356.1249101398063,356.1249101398063,356.1249101398063,5.971834002912598,5.971834002912598,5.971834002912598,350.1530761368937,350.1530761368937,350.1530761368937,0.0,0.0,0.0,667.3314152409134
2024-09-17,311.2070517361943,565.4243340680435,752.795496614259,311.2070517361943,311.2070517361943,348.6678716954676,348.6678716954676,348.6678716954676,3.467118582410779,3.467118582410779,3.467118582410779,345.20075311305686,345.20075311305686,345.20075311305686,0.0,0.0,0.0,659.874923431662
2024-09-18,311.20759837128145,560.3071628946495,737.6561612733863,311.20759837128145,311.20759837128145,334.84525041379595,334.84525041379595,334.84525041379595,-3.715939342027244,-3.715939342027244,-3.715939342027244,338.5611897558232,338.5611897558232,338.5611897558232,0.0,0.0,0.0,646.0528487850775
2024-09-19,311.2081450063686,549.31046604706,728.5362573515134,311.2081450063686,311.2081450063686,330.76730973958047,330.76730973958047,330.76730973958047,0.6449125818780944,0.6449125818780944,0.6449125818780944,330.1223971577024,330.1223971577024,330.1223971577024,0.0,0.0,0.0,641.975454745949
2024-09-20,311.2086916414557,528.7887639051222,710.5750235318574,311.2086916414557,311.2086916414557,313.81310643657656,313.81310643657656,313.81310643657656,-5.987636346693429,-5.987636346693429,-5.987636346693429,319.80074278327,319.80074278327,319.80074278327,0.0,0.0,0.0,625.0217980780322
2024-09-21,311.20923827654286,533.8783835706057,716.0305246669723,311.20923827654286,311.20923827654286,309.93823755393436,309.93823755393436,309.93823755393436,2.3937613409969454,2.3937613409969454,2.3937613409969454,307.54447621293735,307.54447621293735,307.54447621293735,0.0,0.0,0.0,621.1474758304772
2024-09-22,311.20978491163004,509.5308009979365,687.9195928447912,311.20978491163004,311.20978491163004,290.562517767151,290.562517767151,290.562517767151,-2.7740508194756934,-2.7740508194756934,-2.7740508194756934,293.3365685866267,293.3365685866267,293.3365685866267,0.0,0.0,0.0,601.772302678781
2024-09-23,311.2103315467172,500.0508218267483,677.8109999237921,311.2103315467172,311.2103315467172,283.168603154517,283.168603154517,283.168603154517,5.971834002898423,5.971834002898423,5.971834002898423,277.1967691516185,277.1967691516185,277.1967691516185,0.0,0.0,0.0,594.3789347012341
2024-09-24,311.210878181147,484.66982539396014,667.3501192954811,311.210878181147,311.210878181147,262.6499206193179,262.6499206193179,262.6499206193179,3.4671185823834794,3.4671185823834794,3.4671185823834794,259.1828020369345,259.1828020369345,259.1828020369345,0.0,0.0,0.0,573.8607988004649
2024-09-25,311.21142481557683,456.6811780559357,647.7023738964112,311.21142481557683,311.21142481557683,235.6747092627801,235.6747092627801,235.6747092627801,-3.715939342036273,-3.715939342036273,-3.715939342036273,239.3906486048164,239.3906486048164,239.3906486048164,0.0,0.0,0.0,546.8861340783569
2024-09-26,311.2119714500067,441.6901830120592,624.2997794673082,311.2119714500067,311.2119714500067,218.59879744153682,218.59879744153682,218.59879744153682,0.6449125819009005,0.6449125819009005,0.6449125819009005,217.9538848596359,217.9538848596359,217.9538848596359,0.0,0.0,0.0,529.8107688915435
2024-09-27,311.21251808443645,407.5899977574386,598.4667794094241,311.21251808443645,311.21251808443645,189.0544324134288,189.0544324134288,189.0544324134288,-5.987636346694208,-5.987636346694208,-5.987636346694208,195.042068760123,195.042068760123,195.042068760123,0.0,0.0,0.0,500.26695049786525
2024-09-28,311.2130647188663,396.55368797063596,572.7065914014781,311.2130647188663,311.2130647188663,173.25195950686322,173.25195950686322,173.25195950686322,2.3937613410039735,2.3937613410039735,2.3937613410039735,170.85819816585925,170.85819816585925,170.85819816585925,0.0,0.0,0.0,484.4650242257295
2024-09-29,311.2136113532961,364.26252412888283,544.335577345775,311.2136113532961,311.2136113532961,142.86123501074778,142.86123501074778,142.86123501074778,-2.774050819467952,-2.774050819467952,-2.774050819467952,145.6352858302157,145.6352858302157,145.6352858302157,0.0,0.0,0.0,454.0748463640439
2024-09-30,311.21415798772586,350.5835844828517,529.1667449251198,311.21415798772586,311.21415798772586,125.60395659019987,125.60395659019987,125.60395659019987,5.971834002922503,5.971834002922503,5.971834002922503,119.63212258727738,119.63212258727738,119.63212258727738,0.0,0.0,0.0,436.8181145779257
2024-10-01,311.2147046221557,315.45875413791185,502.20454663734773,311.2147046221557,311.2147046221557,96.59544154698202,96.59544154698202,96.59544154698202,3.467118582387462,3.467118582387462,3.467118582387462,93.12832296459456,93.12832296459456,93.12832296459456,0.0,0.0,0.0,407.81014616913774
2024-10-02,311.21525125658553,281.30817172007,469.2730273380375,311.21525125658553,311.21525125658553,62.702828869867105,62.702828869867105,62.702828869867105,-3.7159393420453015,-3.7159393420453015,-3.7159393420453015,66.41876821191241,66.41876821191241,66.41876821191241,0.0,0.0,0.0,373.91808012645265
2024-10-03,311.2157978910153,255.98649665912626,447.94433579469586,311.2157978910153,311.2157978910153,40.4524921426939,40.4524921426939,40.4524921426939,0.6449125818876471,0.6449125818876471,0.6449125818876471,39.80757956080625,39.80757956080625,39.80757956080625,0.0,0.0,0.0,351.66829003370924
2024-10-04,311.21634452544515,229.82461343926113,413.3459433283562,311.21634452544515,311.21634452544515,7.61413254581511,7.61413254581511,7.61413254581511,-5.987636346697117,-5.987636346697117,-5.987636346697117,13.60176889251223,13.60176889251223,13.60176889251223,0.0,0.0,0.0,318.83047707126025
2024-10-05,311.21689115987493,206.19854193413462,387.49659571829153,311.21689115987493,311.21689115987493,-9.501514211877277,-9.501514211877277,-9.501514211877277,2.393761341011003,2.393761341011003,2.393761341011003,-11.895275552888283,-11.895275552888283,-11.895275552888283,0.0,0.0,0.0,301.71537694799764
2024-10-06,311.2174377943048,179.13430237832827,368.6334599243923,311.2174377943048,311.2174377943048,-39.16435537425704,-39.16435537425704,-39.16435537425704,-2.7740508194811886,-2.7740508194811886,-2.7740508194811886,-36.390304554775845,-36.390304554775845,-36.390304554775845,0.0,0.0,0.0,272.05308242004776
2024-10-07,311.21798442873455,163.89303608830056,350.27018527701466,311.21798442873455,311.21798442873455,-53.63472471187783,-53.63472471187783,-53.63472471187783,5.9718340028885795,5.9718340028885795,5.9718340028885795,-59.60655871476641,-59.60655871476641,-59.60655871476641,0.0,0.0,0.0,257.58325971685673
2024-10-08,311.2185310631644,144.03813146343276,324.02547459822074,311.2185310631644,311.2185310631644,-77.822673163081,-77.822673163081,-77.822673163081,3.467118582391445,3.467118582391445,3.467118582391445,-81.28979174547244,-81.28979174547244,-81.28979174547244,0.0,0.0,0.0,233.3958579000834
2024-10-09,311.21907769759423,119.66714317532787,297.2378647350337,311.21907769759423,311.21907769759423,-104.92974985383873,-104.92974985383873,-104.92974985383873,-3.7159393420389164,-3.7159393420389164,-3.7159393420389164,-101.21381051179982,-101.21381051179982,-101.21381051179982,0.0,0.0,0.0,206.2893278437555
2024-10-10,311.219624332024,100.54751899730415,279.1342004079188,311.219624332024,311.219624332024,-118.54047502191928,-118.54047502191928,-118.54047502191928,0.6449125818924227,0.6449125818924227,0.6449125818924227,-119.18538760381169,-119.18538760381169,-119.18538760381169,0.0,0.0,0.0,192.67914931010472
2024-10-11,311.22017096645385,82.75315512129009,261.9261530316829,311.22017096645385,311.22017096645385,-141.03605409435778,-141.03605409435778,-141.03605409435778,-5.987636346692774,-5.987636346692774,-5.987636346692774,-135.04841774766498,-135.04841774766498,-135.04841774766498,0.0,0.0,0.0,170.18411687209607
2024-10-12,311.22071760088363,72.82514706389557,256.47774659013135,311.22071760088363,311.22071760088363,-146.2934471545756,-146.2934471545756,-146.2934471545756,2.3937613409991507,2.3937613409991507,2.3937613409991507,-148.68720849557477,-148.68720849557477,-148.68720849557477,0.0,0.0,0.0,164.92727044630803
2024-10-13,311.2212642353134,57.84903782577035,237.45831901186907,311.2212642353134,311.2212642353134,-162.80286868180818,-162.80286868180818,-162.80286868180818,-2.774050819473448,-2.774050819473448,-2.774050819473448,-160.02881786233473,-160.02881786233473,-160.02881786233473,0.0,0.0,0.0,148.41839555350523
2024-10-14,311.2218108697433,59.52959165561102,232.5594136551753,311.2218108697433,311.2218108697433,-163.07254229180361,-163.07254229180361,-163.07254229180361,5.971834002912659,5.971834002912659,5.971834002912659,-169.0443762947163,-169.0443762947163,-169.0443762947163,0.0,0.0,0.0,148.1492685779397
2024-10-15,311.2223575041731,47.55138454920933,223.09382297298907,311.2223575041731,311.2223575041731,-172.2822383139203,-172.2822383139203,-172.2822383139203,3.4671185824127115,3.4671185824127115,3.4671185824127115,-175.749356896333,-175.749356896333,-175.749356896333,0.0,0.0,0.0,138.9401191902528
2024-10-16,311.22290413860287,41.11228235563396,216.12303802346767,311.22290413860287,311.22290413860287,-183.91872479387735,-183.91872479387735,-183.91872479387735,-3.7159393420479447,-3.7159393420479447,-3.7159393420479447,-180.20278545182939,-180.20278545182939,-180.20278545182939,0.0,0.0,0.0,127.30417934472553
2024-10-17,311.2234507730327,42.303184652749366,219.96035321292908,311.2234507730327,311.2234507730327,-181.86049716120405,-181.86049716120405,-181.86049716120405,0.6449125818791693,0.6449125818791693,0.6449125818791693,-182.50540974308322,-182.50540974308322,-182.50540974308322,0.0,0.0,0.0,129.36295361182866
2024-10-18,311.2239974074625,31.559249932755346,216.49591871605534,311.2239974074625,311.2239974074625,-188.7845114948847,-188.7845114948847,-188.7845114948847,-5.987636346698676,-5.987636346698676,-5.987636346698676,-182.79687514818602,-182.79687514818602,-182.79687514818602,0.0,0.0,0.0,122.4394859125778
2024-10-19,311.22454404189233,34.213828966988586,221.65316978192158,311.22454404189233,311.22454404189233,-178.85821846083246,-178.85821846083246,-178.85821846083246,2.393761340988582,2.393761340988582,2.393761340988582,-181.25197980182105,-181.25197980182105,-181.25197980182105,0.0,0.0,0.0,132.36632558105987
2024-10-20,311.22509067632217,36.98155043419127,222.38992352821376,311.22509067632217,311.22509067632217,-180.85015775755093,-180.85015775755093,-180.85015775755093,-2.7740508194820404,-2.7740508194820404,-2.7740508194820404,-178.07610693806888,-178.07610693806888,-178.07610693806888,0.0,0.0,0.0,130.37493291877124
2024-10-21,311.22563731075195,51.97963438977452,230.75809032345086,311.22563731075195,311.22563731075195,-167.52811975589654,-167.52811975589654,-167.52811975589654,5.971834002907737,5.971834002907737,5.971834002907737,-173.49995375880428,-173.49995375880428,-173.49995375880428,0.0,0.0,0.0,143.6975175548554
2024-10-22,311.2261839451818,61.88926815173341,234.30454709317803,311.2261839451818,311.2261839451818,-164.30657608248424,-164.30657608248424,-164.30657608248424,3.467118582416694,3.467118582416694,3.467118582416694,-167.77369466490092,-167.77369466490092,-167.77369466490092,0.0,0.0,0.0,146.91960786269755
2024-10-23,311.22673057961157,58.57902527854689,235.10348861632184,311.22673057961157,311.22673057961157,-164.87667077882503,-164.87667077882503,-164.87667077882503,-3.715939342029606,-3.715939342029606,-3.715939342029606,-161.1607314367954,-161.1607314367954,-161.1607314367954,0.0,0.0,0.0,146.35005980078654
2024-10-24,311.22727721404135,67.16699733238653,246.73047257753362,311.22727721404135,311.22727721404135,-153.2862809656836,-153.2862809656836,-153.2862809656836,0.6449125818839456,0.6449125818839456,0.6449125818839456,-153.93119354756755,-153.93119354756755,-153.93119354756755,0.0,0.0,0.0,157.94099624835775
2024-10-25,311.2278238484712,73.46999054693414,253.03368913516982,311.2278238484712,311.2278238484712,-152.34299428226274,-152.34299428226274,-152.34299428226274,-5.987636346694333,-5.987636346694333,-5.987636346694333,-146.3553579355684,-146.3553579355684,-146.3553579355684,0.0,0.0,0.0,158.88482956620845
2024-10-26,311.228370482901,78.78865998461379,265.2571309239996,311.228370482901,311.228370482901,-136.30339774909004,-136.30339774909004,-136.30339774909004,2.3937613409956104,2.3937613409956104,2.3937613409956104,-138.69715909008565,-138.69715909008565,-138.69715909008565,0.0,0.0,0.0,174.924972733811
2024-10-27,311.2289171173308,93.39656618145644,264.4165644447601,311.2289171173308,311.2289171173308,-133.9820079862797,-133.9820079862797,-133.9820079862797,-2.774050819474299,-2.774050819474299,-2.774050819474299,-131.2079571668054,-131.2079571668054,-131.2079571668054,0.0,0.0,0.0,177.2469091310511
2024-10-28,311.22946373073563,100.04846726034181,283.84056212131856,311.22946373073563,311.22946373073563,-118.1488901450706,-118.1488901450706,-118.1488901450706,5.971834002931817,5.971834002931817,5.971834002931817,-124.12072414800241,-124.12072414800241,-124.12072414800241,0.0,0.0,0.0,193.08057358566504
2024-10-29,311.2300103441405,106.20934849865998,297.22559691928996,311.2300103441405,311.2300103441405,-114.17767742365375,-114.17767742365375,-114.17767742365375,3.467118582420677,3.467118582420677,3.467118582420677,-117.64479600607443,-117.64479600607443,-117.64479600607443,0.0,0.0,0.0,197.05233292048678
2024-10-30,311.23055695754533,112.18074944433111,288.416548480149,311.23055695754533,311.23055695754533,-115.67726211114817,-115.67726211114817,-115.67726211114817,-3.715939342066,-3.715939342066,-3.715939342066,-111.96132276908217,-111.96132276908217,-111.96132276908217,0.0,0.0,0.0,195.55329484639716
2024-10-31,311.23110357095015,116.50948785479441,300.98984825606783,311.23110357095015,311.23110357095015,-106.57461618957655,-106.57461618957655,-106.57461618957655,0.6449125818850213,0.6449125818850213,0.6449125818850213,-107.21952877146157,-107.21952877146157,-107.21952877146157,0.0,0.0,0.0,204.6564873813736
2024-11-01,311.23165018435503,105.76751460665855,287.9359995789855,311.23165018435503,311.23165018435503,-109.52150910372318,-109.52150910372318,-109.52150910372318,-5.987636346695113,-5.987636346695113,-5.987636346695113,-103.53387275702805,-103.53387275702805,-103.53387275702805,0.0,0.0,0.0,201.71014108063184
